time,device,device_activated
2016-08-03 08:50:58,device_5,1
2016-08-03 08:51:25,device_6,1
2016-08-03 08:53:11,device_4,1
2016-08-03 08:59:59,device_5,1
2016-08-03 09:00:46,device_4,1
2016-08-03 09:01:16,device_6,1
2016-08-03 09:04:55,device_4,1
2016-08-03 09:08:37,device_6,1
2016-08-03 09:09:55,device_5,1
2016-08-03 09:16:37,device_6,1
2016-08-03 09:18:20,device_4,1
2016-08-03 09:25:05,device_6,1
2016-08-03 09:32:07,device_6,1
2016-08-03 09:39:19,device_1,1
2016-08-03 09:45:55,device_4,1
2016-08-03 09:46:00,device_6,1
2016-08-03 09:47:48,device_1,1
2016-08-03 09:55:08,device_6,1
2016-08-03 09:58:11,device_5,1
2016-08-03 10:10:29,device_6,1
2016-08-03 10:13:03,device_1,1
2016-08-03 10:15:45,device_5,1
2016-08-03 10:21:30,device_1,1
2016-08-03 10:22:08,device_5,1
2016-08-03 10:27:36,device_1,1
2016-08-03 10:30:46,device_6,1
2016-08-03 10:35:04,device_5,1
2016-08-03 10:35:23,device_4,1
2016-08-03 10:36:04,device_6,1
2016-08-03 10:39:22,device_5,1
2016-08-03 10:46:29,device_1,1
2016-08-03 10:47:29,device_4,1
2016-08-03 10:47:36,device_6,1
2016-08-03 10:52:23,device_5,1
2016-08-03 10:53:45,device_1,1
2016-08-03 10:54:33,device_6,1
2016-08-03 10:56:21,device_4,1
2016-08-03 10:58:27,device_5,1
2016-08-03 10:58:32,device_1,1
2016-08-03 11:03:06,device_5,1
2016-08-03 11:05:06,device_1,1
2016-08-03 11:08:49,device_6,1
2016-08-03 11:15:05,device_1,1
2016-08-03 11:23:33,device_1,1
2016-08-03 11:27:43,device_6,1
2016-08-03 11:27:55,device_5,1
2016-08-03 11:34:44,device_4,1
2016-08-03 11:36:46,device_5,1
2016-08-03 11:37:54,device_6,1
2016-08-03 11:43:29,device_6,1
2016-08-03 11:45:10,device_5,1
2016-08-03 11:46:37,device_6,1
2016-08-03 11:49:01,device_5,1
2016-08-03 11:53:47,device_5,1
2016-08-03 11:57:20,device_6,1
2016-08-03 12:04:45,device_5,1
2016-08-03 12:04:56,device_7,1
2016-08-03 12:05:08,device_4,1
2016-08-03 12:08:46,device_6,1
2016-08-03 12:09:36,device_5,1
2016-08-03 12:16:30,device_5,1
2016-08-03 12:25:30,device_6,1
2016-08-03 12:29:50,device_6,1
2016-08-03 12:31:48,device_1,1
2016-08-03 12:36:35,device_5,1
2016-08-03 12:36:45,device_6,1
2016-08-03 12:36:54,device_4,1
2016-08-03 12:39:08,device_1,1
2016-08-03 12:42:05,device_5,1
2016-08-03 12:50:18,device_4,1
2016-08-03 12:50:27,device_6,1
2016-08-03 12:50:29,device_1,1
2016-08-03 12:51:17,device_7,1
2016-08-03 12:55:23,device_1,1
2016-08-03 12:55:35,device_6,1
2016-08-03 12:57:33,device_7,1
2016-08-03 12:58:43,device_1,1
2016-08-03 13:06:33,device_1,1
2016-08-03 13:08:01,device_6,1
2016-08-03 13:12:00,device_5,1
2016-08-03 13:12:39,device_6,1
2016-08-03 13:17:59,device_1,1
2016-08-03 13:20:17,device_5,1
2016-08-03 13:23:40,device_6,1
2016-08-03 13:29:45,device_5,1
2016-08-03 13:29:53,device_1,1
2016-08-03 13:33:28,device_6,1
2016-08-03 13:36:34,device_1,1
2016-08-03 13:39:27,device_5,1
2016-08-03 13:43:18,device_5,1
2016-08-03 13:43:59,device_1,1
2016-08-03 13:46:43,device_6,1
2016-08-03 13:47:58,device_1,1
2016-08-03 13:49:04,device_4,1
2016-08-03 13:50:44,device_5,1
2016-08-03 13:56:37,device_1,1
2016-08-03 13:57:08,device_4,1
2016-08-03 13:57:16,device_6,1
2016-08-03 13:58:15,device_5,1
2016-08-03 14:01:39,device_5,1
2016-08-03 14:02:05,device_4,1
2016-08-03 14:04:44,device_6,1
2016-08-03 14:07:32,device_4,1
2016-08-03 14:20:51,device_6,1
2016-08-03 14:24:41,device_4,1
2016-08-03 14:25:38,device_6,1
2016-08-03 14:26:43,device_5,1
2016-08-03 14:31:41,device_6,1
2016-08-03 14:35:21,device_5,1
2016-08-03 14:40:03,device_6,1
2016-08-03 14:40:11,device_1,1
2016-08-03 14:42:42,device_5,1
2016-08-03 14:45:19,device_1,1
2016-08-03 14:47:09,device_5,1
2016-08-03 14:49:58,device_4,1
2016-08-03 14:53:38,device_6,1
2016-08-03 14:53:55,device_5,1
2016-08-03 14:56:09,device_1,1
2016-08-03 14:59:48,device_6,1
2016-08-03 15:00:44,device_5,1
2016-08-03 15:06:48,device_1,1
2016-08-03 15:07:55,device_5,1
2016-08-03 15:12:13,device_1,1
2016-08-03 15:13:04,device_6,1
2016-08-03 15:17:36,device_4,1
2016-08-03 15:19:31,device_5,1
2016-08-03 15:19:55,device_1,1
2016-08-03 15:21:55,device_6,1
2016-08-03 15:27:48,device_5,1
2016-08-03 15:31:55,device_5,1
2016-08-03 15:37:12,device_5,1
2016-08-03 15:42:15,device_5,1
2016-08-03 15:42:37,device_1,1
2016-08-03 15:43:45,device_6,1
2016-08-03 15:48:42,device_5,1
2016-08-03 15:48:50,device_6,1
2016-08-03 15:54:10,device_4,1
2016-08-03 15:54:11,device_1,1
2016-08-03 15:54:19,device_6,1
2016-08-03 15:58:30,device_5,1
2016-08-03 15:59:28,device_6,1
2016-08-03 16:05:05,device_1,1
2016-08-03 16:05:12,device_4,1
2016-08-03 16:05:21,device_6,1
2016-08-03 16:06:17,device_7,1
2016-08-03 16:06:55,device_5,1
2016-08-03 16:09:46,device_1,1
2016-08-03 16:12:28,device_6,1
2016-08-03 16:15:48,device_7,1
2016-08-03 16:19:20,device_1,1
2016-08-03 16:30:34,device_6,1
2016-08-03 16:38:38,device_5,1
2016-08-03 16:41:30,device_6,1
2016-08-03 16:42:36,device_4,1
2016-08-03 16:45:43,device_1,1
2016-08-03 16:46:08,device_5,1
2016-08-03 16:55:56,device_4,1
2016-08-03 16:56:35,device_6,1
2016-08-03 16:56:54,device_5,1
2016-08-03 16:57:44,device_1,1
2016-08-03 17:00:21,device_5,1
2016-08-03 17:01:37,device_4,1
2016-08-03 17:04:37,device_6,1
2016-08-03 17:06:04,device_4,1
2016-08-03 17:11:21,device_6,1
2016-08-03 17:11:27,device_4,1
2016-08-03 17:11:41,device_5,1
2016-08-03 17:15:54,device_5,1
2016-08-03 17:18:29,device_6,1
2016-08-03 17:18:56,device_4,1
2016-08-03 17:22:16,device_5,1
2016-08-03 17:27:50,device_4,1
2016-08-03 17:42:55,device_5,1
2016-08-03 17:47:36,device_4,1
2016-08-03 17:47:44,device_6,1
2016-08-03 17:52:58,device_6,1
2016-08-03 17:56:21,device_5,1
2016-08-03 17:58:17,device_4,1
2016-08-03 18:06:39,device_5,1
2016-08-03 18:20:21,device_5,1
2016-08-04 06:34:49,device_6,1
2016-08-04 06:56:44,device_6,1
2016-08-04 06:57:17,device_2,1
2016-08-04 06:57:18,device_2,1
2016-08-04 07:06:36,device_2,1
2016-08-04 07:06:38,device_2,1
2016-08-04 07:17:01,device_1,1
2016-08-04 07:19:26,device_2,1
2016-08-04 07:19:35,device_2,1
2016-08-04 07:26:03,device_2,1
2016-08-04 07:28:40,device_6,1
2016-08-04 07:30:08,device_2,1
2016-08-04 07:38:04,device_1,1
2016-08-04 07:42:30,device_6,1
2016-08-04 07:43:51,device_2,1
2016-08-04 07:52:50,device_1,1
2016-08-04 07:58:27,device_6,1
2016-08-04 07:58:47,device_2,1
2016-08-04 08:00:46,device_1,1
2016-08-04 08:03:29,device_3,1
2016-08-04 08:06:23,device_6,1
2016-08-04 08:12:02,device_6,1
2016-08-04 08:12:11,device_2,1
2016-08-04 08:15:51,device_1,1
2016-08-04 08:15:54,device_2,1
2016-08-04 08:16:02,device_2,1
2016-08-04 08:17:18,device_7,1
2016-08-04 08:19:19,device_6,1
2016-08-04 08:27:40,device_2,1
2016-08-04 08:27:47,device_2,1
2016-08-04 08:32:54,device_6,1
2016-08-04 08:35:55,device_2,1
2016-08-04 08:36:27,device_6,1
2016-08-04 08:39:30,device_1,1
2016-08-04 08:41:17,device_6,1
2016-08-04 08:51:09,device_6,1
2016-08-04 08:54:36,device_2,1
2016-08-04 08:55:08,device_4,1
2016-08-04 08:55:35,device_6,1
2016-08-04 09:00:17,device_2,1
2016-08-04 09:00:57,device_6,1
2016-08-04 09:01:44,device_4,1
2016-08-04 09:03:20,device_2,1
2016-08-04 09:07:25,device_4,1
2016-08-04 09:09:21,device_2,1
2016-08-04 09:11:42,device_2,1
2016-08-04 09:13:04,device_4,1
2016-08-04 09:14:21,device_5,1
2016-08-04 09:14:41,device_1,1
2016-08-04 09:15:27,device_2,1
2016-08-04 09:19:59,device_4,1
2016-08-04 09:21:28,device_2,1
2016-08-04 09:22:25,device_6,1
2016-08-04 09:24:12,device_5,1
2016-08-04 09:25:01,device_2,1
2016-08-04 09:26:32,device_4,1
2016-08-04 09:27:19,device_6,1
2016-08-04 09:29:56,device_2,1
2016-08-04 09:32:03,device_2,1
2016-08-04 09:37:19,device_2,1
2016-08-04 09:44:12,device_2,1
2016-08-04 09:50:21,device_2,1
2016-08-04 09:52:35,device_5,1
2016-08-04 09:56:49,device_5,1
2016-08-04 09:57:39,device_4,1
2016-08-04 09:59:13,device_7,1
2016-08-04 10:01:05,device_3,1
2016-08-04 10:01:40,device_1,1
2016-08-04 10:03:18,device_2,1
2016-08-04 10:06:14,device_5,1
2016-08-04 10:09:22,device_2,1
2016-08-04 10:14:41,device_1,1
2016-08-04 10:15:09,device_2,1
2016-08-04 10:18:20,device_4,1
2016-08-04 10:18:25,device_5,1
2016-08-04 10:19:14,device_2,1
2016-08-04 10:21:02,device_6,1
2016-08-04 10:21:36,device_1,1
2016-08-04 10:25:54,device_2,1
2016-08-04 10:29:28,device_5,1
2016-08-04 10:30:14,device_1,1
2016-08-04 10:31:29,device_6,1
2016-08-04 10:38:37,device_5,1
2016-08-04 10:43:32,device_6,1
2016-08-04 10:43:54,device_1,1
2016-08-04 10:46:53,device_5,1
2016-08-04 10:49:14,device_6,1
2016-08-04 10:52:54,device_1,1
2016-08-04 10:54:30,device_2,1
2016-08-04 10:54:53,device_6,1
2016-08-04 10:59:32,device_5,1
2016-08-04 11:01:17,device_6,1
2016-08-04 11:07:23,device_6,1
2016-08-04 11:07:42,device_1,1
2016-08-04 11:18:05,device_6,1
2016-08-04 11:18:06,device_1,1
2016-08-04 11:18:10,device_4,1
2016-08-04 11:21:36,device_5,1
2016-08-04 11:22:36,device_3,1
2016-08-04 11:24:51,device_2,1
2016-08-04 11:26:53,device_4,1
2016-08-04 11:27:06,device_3,1
2016-08-04 11:30:51,device_4,1
2016-08-04 11:31:17,device_2,1
2016-08-04 11:31:47,device_3,1
2016-08-04 11:34:04,device_4,1
2016-08-04 11:38:04,device_4,1
2016-08-04 11:39:39,device_6,1
2016-08-04 11:39:45,device_1,1
2016-08-04 11:41:49,device_3,1
2016-08-04 11:42:43,device_2,1
2016-08-04 11:46:24,device_3,1
2016-08-04 11:47:36,device_6,1
2016-08-04 11:48:03,device_2,1
2016-08-04 11:48:12,device_4,1
2016-08-04 11:52:24,device_3,1
2016-08-04 11:53:52,device_2,1
2016-08-04 12:03:09,device_2,1
2016-08-04 12:04:55,device_6,1
2016-08-04 12:08:29,device_2,1
2016-08-04 12:08:40,device_7,1
2016-08-04 12:09:04,device_4,1
2016-08-04 12:11:01,device_1,1
2016-08-04 12:15:41,device_2,1
2016-08-04 12:16:37,device_1,1
2016-08-04 12:21:44,device_2,1
2016-08-04 12:25:36,device_2,1
2016-08-04 12:25:37,device_2,1
2016-08-04 12:26:03,device_1,1
2016-08-04 12:27:30,device_6,1
2016-08-04 12:29:06,device_3,1
2016-08-04 12:35:35,device_3,1
2016-08-04 12:35:45,device_6,1
2016-08-04 12:36:24,device_2,1
2016-08-04 12:36:47,device_5,1
2016-08-04 12:39:45,device_6,1
2016-08-04 12:40:31,device_1,1
2016-08-04 12:40:53,device_5,1
2016-08-04 12:41:13,device_3,1
2016-08-04 12:41:21,device_2,1
2016-08-04 12:43:17,device_6,1
2016-08-04 12:44:39,device_2,1
2016-08-04 12:46:59,device_3,1
2016-08-04 12:47:14,device_6,1
2016-08-04 12:49:40,device_2,1
2016-08-04 12:52:17,device_1,1
2016-08-04 12:52:44,device_2,1
2016-08-04 12:53:36,device_4,1
2016-08-04 12:53:46,device_3,1
2016-08-04 12:54:40,device_2,1
2016-08-04 12:59:44,device_3,1
2016-08-04 13:00:04,device_2,1
2016-08-04 13:00:04,device_2,1
2016-08-04 13:03:44,device_3,1
2016-08-04 13:05:11,device_1,1
2016-08-04 13:05:44,device_5,1
2016-08-04 13:07:36,device_6,1
2016-08-04 13:08:51,device_2,1
2016-08-04 13:08:54,device_2,1
2016-08-04 13:13:20,device_2,1
2016-08-04 13:14:21,device_5,1
2016-08-04 13:20:35,device_3,1
2016-08-04 13:22:25,device_7,1
2016-08-04 13:22:30,device_2,1
2016-08-04 13:23:29,device_6,1
2016-08-04 13:25:23,device_5,1
2016-08-04 13:27:50,device_2,1
2016-08-04 13:29:53,device_2,1
2016-08-04 13:30:08,device_3,1
2016-08-04 13:31:29,device_6,1
2016-08-04 13:35:53,device_1,1
2016-08-04 13:39:14,device_2,1
2016-08-04 13:40:17,device_1,1
2016-08-04 13:42:12,device_6,1
2016-08-04 13:43:39,device_2,1
2016-08-04 13:44:57,device_5,1
2016-08-04 13:46:11,device_1,1
2016-08-04 13:47:13,device_3,1
2016-08-04 13:50:38,device_6,1
2016-08-04 13:50:51,device_3,1
2016-08-04 13:57:48,device_3,1
2016-08-04 13:58:57,device_4,1
2016-08-04 13:59:43,device_6,1
2016-08-04 14:01:02,device_5,1
2016-08-04 14:01:31,device_2,1
2016-08-04 14:01:31,device_2,1
2016-08-04 14:01:43,device_3,1
2016-08-04 14:02:42,device_1,1
2016-08-04 14:04:52,device_6,1
2016-08-04 14:09:48,device_6,1
2016-08-04 14:14:43,device_1,1
2016-08-04 14:16:44,device_4,1
2016-08-04 14:16:59,device_5,1
2016-08-04 14:17:02,device_3,1
2016-08-04 14:21:46,device_2,1
2016-08-04 14:21:55,device_3,1
2016-08-04 14:25:43,device_2,1
2016-08-04 14:27:06,device_1,1
2016-08-04 14:29:22,device_6,1
2016-08-04 14:29:48,device_3,1
2016-08-04 14:30:06,device_5,1
2016-08-04 14:33:41,device_5,1
2016-08-04 14:34:07,device_3,1
2016-08-04 14:38:25,device_1,1
2016-08-04 14:38:32,device_6,1
2016-08-04 14:39:18,device_3,1
2016-08-04 14:41:54,device_6,1
2016-08-04 14:42:16,device_7,1
2016-08-04 14:45:16,device_1,1
2016-08-04 14:45:41,device_4,1
2016-08-04 14:46:45,device_2,1
2016-08-04 14:46:46,device_2,1
2016-08-04 14:47:43,device_6,1
2016-08-04 14:48:55,device_3,1
2016-08-04 14:50:29,device_1,1
2016-08-04 14:52:08,device_3,1
2016-08-04 14:52:24,device_5,1
2016-08-04 14:54:21,device_6,1
2016-08-04 14:57:46,device_5,1
2016-08-04 14:59:03,device_2,1
2016-08-04 15:00:30,device_3,1
2016-08-04 15:00:35,device_1,1
2016-08-04 15:02:50,device_5,1
2016-08-04 15:04:02,device_3,1
2016-08-04 15:05:25,device_2,1
2016-08-04 15:08:01,device_3,1
2016-08-04 15:08:41,device_1,1
2016-08-04 15:09:06,device_6,1
2016-08-04 15:12:30,device_2,1
2016-08-04 15:14:01,device_6,1
2016-08-04 15:22:42,device_6,1
2016-08-04 15:23:02,device_2,1
2016-08-04 15:24:40,device_5,1
2016-08-04 15:25:10,device_3,1
2016-08-04 15:25:28,device_1,1
2016-08-04 15:27:29,device_2,1
2016-08-04 15:30:24,device_5,1
2016-08-04 15:31:39,device_2,1
2016-08-04 15:31:42,device_2,1
2016-08-04 15:35:04,device_5,1
2016-08-04 15:35:10,device_1,1
2016-08-04 15:36:27,device_3,1
2016-08-04 15:37:51,device_2,1
2016-08-04 15:39:17,device_2,1
2016-08-04 15:42:19,device_1,1
2016-08-04 15:43:13,device_5,1
2016-08-04 15:43:15,device_6,1
2016-08-04 15:48:14,device_2,1
2016-08-04 15:48:32,device_1,1
2016-08-04 15:51:23,device_3,1
2016-08-04 15:55:58,device_6,1
2016-08-04 15:58:09,device_2,1
2016-08-04 15:58:11,device_2,1
2016-08-04 15:59:08,device_1,1
2016-08-04 16:00:21,device_5,1
2016-08-04 16:02:35,device_4,1
2016-08-04 16:02:51,device_6,1
2016-08-04 16:03:38,device_3,1
2016-08-04 16:05:00,device_2,1
2016-08-04 16:05:06,device_1,1
2016-08-04 16:06:33,device_2,1
2016-08-04 16:08:51,device_3,1
2016-08-04 16:13:28,device_4,1
2016-08-04 16:13:34,device_2,1
2016-08-04 16:13:35,device_2,1
2016-08-04 16:15:14,device_6,1
2016-08-04 16:15:25,device_1,1
2016-08-04 16:18:29,device_1,1
2016-08-04 16:23:10,device_2,1
2016-08-04 16:25:30,device_2,1
2016-08-04 16:31:02,device_1,1
2016-08-04 16:32:08,device_2,1
2016-08-04 16:34:01,device_6,1
2016-08-04 16:36:41,device_4,1
2016-08-04 16:44:59,device_1,1
2016-08-04 16:49:48,device_2,1
2016-08-04 16:53:51,device_6,1
2016-08-04 16:54:42,device_2,1
2016-08-04 16:54:48,device_2,1
2016-08-04 17:00:07,device_4,1
2016-08-04 17:14:45,device_4,1
2016-08-04 17:20:12,device_4,1
2016-08-04 17:24:23,device_6,1
2016-08-04 17:30:17,device_6,1
2016-08-05 13:31:14,device_2,1
2016-08-05 13:31:17,device_2,1
2016-08-05 13:37:05,device_3,1
2016-08-05 13:41:38,device_6,1
2016-08-05 13:42:19,device_5,1
2016-08-05 13:43:45,device_2,1
2016-08-05 13:45:17,device_4,1
2016-08-05 13:49:59,device_2,1
2016-08-05 13:51:42,device_2,1
2016-08-05 13:52:28,device_5,1
2016-08-05 13:55:35,device_6,1
2016-08-05 13:55:35,device_2,1
2016-08-05 13:59:22,device_2,1
2016-08-05 14:03:53,device_3,1
2016-08-05 14:04:41,device_5,1
2016-08-05 14:04:48,device_4,1
2016-08-05 14:08:35,device_6,1
2016-08-05 14:09:00,device_2,1
2016-08-05 14:10:25,device_4,1
2016-08-05 14:15:25,device_2,1
2016-08-05 14:16:47,device_5,1
2016-08-05 14:26:03,device_5,1
2016-08-05 14:28:27,device_6,1
2016-08-05 14:29:50,device_2,1
2016-08-05 14:38:22,device_2,1
2016-08-05 14:38:39,device_2,1
2016-08-05 14:40:40,device_6,1
2016-08-05 14:44:28,device_5,1
2016-08-05 14:45:16,device_2,1
2016-08-05 14:45:59,device_2,1
2016-08-05 14:50:54,device_5,1
2016-08-05 14:52:51,device_6,1
2016-08-05 14:54:18,device_2,1
2016-08-05 14:55:24,device_5,1
2016-08-05 14:58:27,device_5,1
2016-08-05 15:02:30,device_2,1
2016-08-05 15:04:12,device_2,1
2016-08-05 15:08:33,device_5,1
2016-08-05 15:21:53,device_6,1
2016-08-05 15:24:46,device_5,1
2016-08-05 15:33:49,device_5,1
2016-08-05 15:54:54,device_6,1
2016-08-05 15:56:52,device_7,1
2016-08-05 16:05:49,device_2,1
2016-08-05 16:11:20,device_2,1
2016-08-05 16:11:21,device_2,1
2016-08-05 16:16:42,device_2,1
2016-08-05 16:26:13,device_2,1
2016-08-05 16:26:41,device_2,1
2016-08-05 16:30:53,device_2,1
2016-08-05 16:34:15,device_7,1
2016-08-05 16:43:26,device_2,1
2016-08-05 16:53:26,device_2,1
2016-08-05 16:53:34,device_2,1
2016-08-05 17:01:53,device_6,1
2016-08-05 17:48:50,device_6,1
2016-08-08 06:30:14,device_6,1
2016-08-08 07:00:16,device_6,1
2016-08-08 07:08:41,device_6,1
2016-08-08 07:25:24,device_6,1
2016-08-08 07:34:06,device_1,1
2016-08-08 07:39:39,device_6,1
2016-08-08 07:43:52,device_6,1
2016-08-08 07:50:16,device_6,1
2016-08-08 07:55:33,device_5,1
2016-08-08 08:00:37,device_1,1
2016-08-08 08:09:24,device_5,1
2016-08-08 08:16:00,device_6,1
2016-08-08 08:26:35,device_5,1
2016-08-08 08:29:13,device_1,1
2016-08-08 08:31:20,device_6,1
2016-08-08 08:35:59,device_6,1
2016-08-08 08:42:41,device_1,1
2016-08-08 08:43:25,device_5,1
2016-08-08 08:46:32,device_1,1
2016-08-08 08:59:53,device_4,1
2016-08-08 09:00:16,device_1,1
2016-08-08 09:04:38,device_5,1
2016-08-08 09:06:20,device_6,1
2016-08-08 09:09:45,device_7,1
2016-08-08 09:12:36,device_1,1
2016-08-08 09:14:45,device_4,1
2016-08-08 09:18:15,device_6,1
2016-08-08 09:19:53,device_4,1
2016-08-08 09:27:24,device_1,1
2016-08-08 09:27:28,device_6,1
2016-08-08 09:33:46,device_4,1
2016-08-08 09:34:09,device_6,1
2016-08-08 09:38:08,device_1,1
2016-08-08 09:38:44,device_5,1
2016-08-08 09:42:46,device_5,1
2016-08-08 09:44:50,device_6,1
2016-08-08 09:49:42,device_4,1
2016-08-08 09:54:19,device_6,1
2016-08-08 09:54:22,device_5,1
2016-08-08 09:59:00,device_7,1
2016-08-08 10:04:09,device_5,1
2016-08-08 10:04:53,device_6,1
2016-08-08 10:11:40,device_6,1
2016-08-08 10:12:46,device_4,1
2016-08-08 10:14:33,device_5,1
2016-08-08 10:17:03,device_6,1
2016-08-08 10:17:11,device_4,1
2016-08-08 10:19:28,device_5,1
2016-08-08 10:22:04,device_4,1
2016-08-08 10:22:49,device_5,1
2016-08-08 10:23:09,device_1,1
2016-08-08 10:28:22,device_5,1
2016-08-08 10:29:41,device_6,1
2016-08-08 10:33:24,device_1,1
2016-08-08 10:36:39,device_5,1
2016-08-08 10:37:10,device_1,1
2016-08-08 10:37:25,device_6,1
2016-08-08 10:43:11,device_5,1
2016-08-08 10:49:11,device_1,1
2016-08-08 10:53:30,device_5,1
2016-08-08 10:53:43,device_6,1
2016-08-08 10:56:16,device_1,1
2016-08-08 11:02:43,device_6,1
2016-08-08 11:03:00,device_5,1
2016-08-08 11:07:05,device_4,1
2016-08-08 11:08:00,device_5,1
2016-08-08 11:10:57,device_4,1
2016-08-08 11:11:50,device_5,1
2016-08-08 11:15:55,device_5,1
2016-08-08 11:16:04,device_6,1
2016-08-08 11:16:07,device_4,1
2016-08-08 11:16:40,device_1,1
2016-08-08 11:19:25,device_6,1
2016-08-08 11:22:31,device_6,1
2016-08-08 11:23:06,device_5,1
2016-08-08 11:28:58,device_2,1
2016-08-08 11:29:45,device_5,1
2016-08-08 11:29:52,device_6,1
2016-08-08 11:31:14,device_4,1
2016-08-08 11:32:49,device_2,1
2016-08-08 11:35:34,device_2,1
2016-08-08 11:35:36,device_2,1
2016-08-08 11:36:08,device_5,1
2016-08-08 11:38:52,device_6,1
2016-08-08 11:44:16,device_5,1
2016-08-08 11:44:21,device_6,1
2016-08-08 11:44:21,device_2,1
2016-08-08 11:44:23,device_2,1
2016-08-08 11:50:07,device_4,1
2016-08-08 11:52:13,device_5,1
2016-08-08 11:53:20,device_6,1
2016-08-08 11:54:29,device_2,1
2016-08-08 11:55:34,device_5,1
2016-08-08 11:58:46,device_5,1
2016-08-08 11:58:58,device_6,1
2016-08-08 12:02:18,device_5,1
2016-08-08 12:12:28,device_2,1
2016-08-08 12:13:33,device_5,1
2016-08-08 12:16:37,device_5,1
2016-08-08 12:19:51,device_1,1
2016-08-08 12:22:57,device_5,1
2016-08-08 12:28:38,device_6,1
2016-08-08 12:29:01,device_5,1
2016-08-08 12:31:19,device_1,1
2016-08-08 12:32:27,device_2,1
2016-08-08 12:32:42,device_6,1
2016-08-08 12:32:59,device_4,1
2016-08-08 12:44:54,device_6,1
2016-08-08 12:53:14,device_2,1
2016-08-08 12:55:46,device_3,1
2016-08-08 12:59:58,device_3,1
2016-08-08 13:00:43,device_6,1
2016-08-08 13:03:15,device_4,1
2016-08-08 13:03:51,device_2,1
2016-08-08 13:04:03,device_6,1
2016-08-08 13:04:36,device_3,1
2016-08-08 13:13:36,device_1,1
2016-08-08 13:13:45,device_2,1
2016-08-08 13:14:01,device_5,1
2016-08-08 13:16:50,device_6,1
2016-08-08 13:19:25,device_2,1
2016-08-08 13:20:40,device_1,1
2016-08-08 13:22:29,device_6,1
2016-08-08 13:25:14,device_4,1
2016-08-08 13:26:34,device_1,1
2016-08-08 13:27:27,device_2,1
2016-08-08 13:31:31,device_6,1
2016-08-08 13:34:02,device_5,1
2016-08-08 13:38:28,device_2,1
2016-08-08 13:39:51,device_6,1
2016-08-08 13:39:58,device_1,1
2016-08-08 13:41:46,device_5,1
2016-08-08 13:44:02,device_2,1
2016-08-08 13:44:09,device_2,1
2016-08-08 13:44:59,device_1,1
2016-08-08 13:47:28,device_5,1
2016-08-08 13:48:32,device_2,1
2016-08-08 13:48:34,device_2,1
2016-08-08 13:55:23,device_5,1
2016-08-08 13:56:08,device_6,1
2016-08-08 14:02:44,device_5,1
2016-08-08 14:02:48,device_6,1
2016-08-08 14:08:17,device_5,1
2016-08-08 14:09:32,device_1,1
2016-08-08 14:16:13,device_5,1
2016-08-08 14:16:54,device_6,1
2016-08-08 14:18:52,device_1,1
2016-08-08 14:23:55,device_5,1
2016-08-08 14:24:32,device_6,1
2016-08-08 14:31:28,device_6,1
2016-08-08 14:34:18,device_5,1
2016-08-08 14:37:00,device_2,1
2016-08-08 14:37:05,device_2,1
2016-08-08 14:37:17,device_1,1
2016-08-08 14:38:02,device_6,1
2016-08-08 14:38:33,device_4,1
2016-08-08 14:40:12,device_2,1
2016-08-08 14:43:00,device_5,1
2016-08-08 14:43:01,device_1,1
2016-08-08 14:44:52,device_2,1
2016-08-08 14:45:20,device_6,1
2016-08-08 14:46:24,device_2,1
2016-08-08 14:48:02,device_5,1
2016-08-08 14:50:31,device_1,1
2016-08-08 14:56:56,device_6,1
2016-08-08 14:56:57,device_2,1
2016-08-08 14:59:21,device_5,1
2016-08-08 15:05:00,device_2,1
2016-08-08 15:05:01,device_5,1
2016-08-08 15:05:04,device_2,1
2016-08-08 15:07:23,device_6,1
2016-08-08 15:09:47,device_2,1
2016-08-08 15:10:09,device_1,1
2016-08-08 15:12:00,device_5,1
2016-08-08 15:12:38,device_4,1
2016-08-08 15:14:56,device_1,1
2016-08-08 15:18:23,device_6,1
2016-08-08 15:18:36,device_1,1
2016-08-08 15:18:42,device_2,1
2016-08-08 15:21:01,device_5,1
2016-08-08 15:22:02,device_2,1
2016-08-08 15:23:38,device_1,1
2016-08-08 15:24:01,device_4,1
2016-08-08 15:24:09,device_6,1
2016-08-08 15:25:44,device_5,1
2016-08-08 15:27:19,device_6,1
2016-08-08 15:27:24,device_4,1
2016-08-08 15:29:55,device_2,1
2016-08-08 15:29:56,device_2,1
2016-08-08 15:32:16,device_1,1
2016-08-08 15:33:45,device_2,1
2016-08-08 15:35:32,device_5,1
2016-08-08 15:37:31,device_1,1
2016-08-08 15:39:56,device_5,1
2016-08-08 15:48:40,device_6,1
2016-08-08 15:49:43,device_2,1
2016-08-08 15:51:14,device_1,1
2016-08-08 15:53:06,device_6,1
2016-08-08 15:55:33,device_4,1
2016-08-08 15:57:14,device_7,1
2016-08-08 15:57:16,device_1,1
2016-08-08 15:59:53,device_2,1
2016-08-08 16:01:59,device_2,1
2016-08-08 16:02:01,device_6,1
2016-08-08 16:04:28,device_5,1
2016-08-08 16:07:53,device_6,1
2016-08-08 16:12:36,device_4,1
2016-08-08 16:13:04,device_2,1
2016-08-08 16:13:04,device_2,1
2016-08-08 16:17:25,device_6,1
2016-08-08 16:19:34,device_1,1
2016-08-08 16:22:06,device_2,1
2016-08-08 16:30:13,device_2,1
2016-08-08 16:36:15,device_4,1
2016-08-08 16:36:55,device_1,1
2016-08-08 16:37:15,device_6,1
